planta,fonte,nome,coletor,local,pais,estado,cidade,latitude,longitude,ano,mes,dia
Sacciolepis myuros,specieslink,Sacciolepis myuros Chase,"Aona, L.Y.S.","represa da Fazenda Capivari, área da DANCO Ltda.-",Brasil,Bahia,Muritiba,-12.6263999938965,-38.9900016784668,2014,10,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,T.S. da Silva,"Miranda à 6 KM da sede Fazenda Bodoquena, no Rümo SE. Cerrado, margem de Riacho.",Brazil,Mato Grosso,,,,1977,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Folsom, JP- Collins, L",311 km W of Panama City- roadside along panamerican Highway. Between Santiago and San Felix.,Panamá,Chiriquí,,,,1978,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Amorim Neto, L.- Costa, S.C.",,Brasil,Mato Grosso,Nossa Senhora do Livramento,-15.7749996185303,-56.3456001281738,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Hunt, DR","85km de Nova Xavantina - Cachimbo, 85km from Nova Xavantina",Brasil,Mato Grosso,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,J. F. M. Valls & Mundstock,,Brasil,Rio Grande do Sul,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Antônio Costa Allem,Fazenda Sant' Ana.,Brasil,MS,CORUMBA,-19.0091991424561,-57.6533012390137,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros M.A. Chase,"Bastos, M.J.","Ilha de Algodoal, Praia da Princesa.",Brasil,Pará,Maracanã,-0.595000028610229,-47.581901550293,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Roth, L",Ressaca,Brazil,Minas Gerais,Belo Horizonte,-19.9207992553711,-43.937801361084,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros,E. A. Goeldi,,Brasil,ParÃ¡,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Schessl, M.","Highway Nr. 112 (Poconé-Porto Cercado) approximately at Km. 16,9.",Brasil,Mato Grosso,Poconé,-16.2567005157471,-56.6227989196777,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,L. Roth,,Brasil,Minas Gerais,Belo Horizonte,-19.9207992553711,-43.937801361084,1992,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,I. L. Barreto,Barragem do Blang,Brasil,Rio Grande do Sul,São Francisco de Paula,-29.4480991363525,-50.5835990905762,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Semíramis Pedrosa de Almeida,Entrada para Flores de Goiás Km 01.,Brasil,GO,FLORES DE GOIAS,-14.4485998153687,-47.0503005981445,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros,A. M. de Carvalho,"Estrada Valença/Guaibim, Km 13.",Brasil,Bahia,VALENÇA,-13.3703002929688,-39.0731010437012,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Janssen, A- Gemtchújnicov, I","Campo I, 500m ao N da BR-230, km 2&nf-Campo III - Campo Balança, ao N da BR-230, km 6.",Brasil,Amazonas,Humaitá,-7.516667,-63.166667,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Andrade-Lima,"campo do Mangabal, em frente á fazenda de Criação. Locais baixos úmicos, com água empoçada, eventualmente.",Brasil,Amazonas,Humaitá,-7.50611019134521,-63.0208015441895,2006,11,28
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Pires, JM",Curralinho,Brasil,Distrito Federal,,-15.533333,-48.183333,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Silva, TS","À 6 km da Fazenda Bodoquena, no rumo SE.&nf-Transição entre Serra da Bodoquena - Pampina.",Brasil,Mato Grosso do Sul,Miranda,-20.15,-56.716667,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,André Goeldi,"On humid places in open savannas. Estate ""Gavinho."" Marajó Island.",Brazil,Pará,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Oliveira, RC- Ribeiro, ARO- Araújo, JE","1 Km após o povoado de Lagoa Limpa, em direção a Santo Antônio",Brasil,Rio Grande do Norte,Santo Antônio,-6.429722,-35.456667,2015,02,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Janssen, A.","Campo I, 500 m ao norte da BR 230 km 2. campo III - da Balança, ao norte da BR 230 km 6.",Brasil,Amazonas,Humaitá,-7.516667,-63.166667,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Teixeira, LOA","Estrada Humaitá-Lábrea, Km 17. Campo natural, latosolo amarelo, solo mal drenado nessa época do ano.",Brasil,Amazonas,Humaitá,-7.50611,-63.0208,2014,06,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Pivari, MO- Oliveira, VB",Cachoeira do Paraíso,Brasil,Minas Gerais,Santana do Paraíso,-19.356944,-42.563333,2009,05,14
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,F.J.M. Caporal,Em terras indígenas.,Brasil,Mato Grosso,Campo Novo do Parecis - Sapezal,,,2010,05,14
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Giotto, AC",Estação Experimental de Biologia-Universidade de Brasília,Brasil,Distrito Federal,Brasília,-15.734722,-47.884722,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Munhoz, CBR- Eugênio, CUO- Melo, TRB- Emmert, P",Reserva Particular do Patrimônio Natural Linda Serra de Topázios,Brasil,Goiás,Cristalina,-16.738278,-47.699056,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Viana, PL","Joana D'Arce, Campina ca. 20 km depois de Joana D'Arce, de estrada de barro. Formação savânica. Mancha de cerrado.",Brasil,Amazonas,Canutama,-8.657361,-64.360917,2014,06,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Lídio Coradin,"Northeastern Roraima, ca. 110 Km NE of Boa Vista, 14 Km SW of Bonfim. By unnamed lake.",Brasil,,,,,1978,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,I. L. Barreto,Estação Experimental de Forrageiras,Brasil,Rio Grande do Sul,Vacaria,-28.5121994018555,-50.9338989257812,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,H. Jancoski,Parque Estadual do Araguaia. Fazenda Queranbrás.,Brasil,Mato Grosso,Novo Santo Antônio,-12.374722,-50.920917,2008,08,13
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Silva, MN","Arredores da Base Aérea do Cachimbo, próximo ao desmatamento Km 6 da estrada que vai para o Aeroporto Km 794. Savana, solo arenoso com pedras.",Brasil,Pará,Itaituba,-9.366667,-54.916667,2014,06,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Proença, CEB- Milhomens, LC- Carvalho, JA- Mendes, VC",Entre Sagarana e Riachinho do Rio Urucuia,Brasil,Minas Gerais,,-16.166667,-46.066667,2001,04,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,V. Froner,Barragem do Blang,Brasil,Rio Grande do Sul,São Francisco de Paula,-29.4480991363525,-50.5835990905762,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Antonio C. Allem|G. Vieira,Fazenda Sant'Ana-Paiaguás-Mun. Corumbá. Pastada pelo gado. Campo úmido,Brazil,Mato Grosso,,,,1977,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Viana, PL","Joana D'Arce, Campina ca. 20 km depois de Joana D'Arce, de estrada de barro. Formação savânica. Mancha de cerrado.",Brasil,Amazonas,Canutama,-8.657361,-64.360917,2014,06,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Coradin, L","Cauamé, Cauamé region, 8 Km NW of Boa Vista, by Cauamé river.",Brasil,Roraima,Boa Vista,2.81972,-60.6733,2014,05,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Eiten, G- Eiten, LT","Ilha de Balsas, ""Ilha de Balsas"" region between the Balsas and Parnaíba Rivers. Several km E of main house of Fazenda ""Morros"", about 35 km south of Loreto.&nf-Dammed pond at ""Sambaíba"".",Brasil,Maranhão,Loreto,-7.383333,-45.033333,1964,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Hunt, DR","Barra do Garças - Xavantina road, 25km from Xavantina",Brasil,Mato Grosso,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Irwin, HS",Ca. 12km S of Guará,Brasil,Goiás,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Filgueiras, TS",,Brasil,Distrito Federal,Brasília,-15.7797002792358,-47.9296989440918,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Antônio Costa Allem,Fazenda Ipiranga.,Brasil,MT,POCONE,-16.2567005157471,-56.6227989196777,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,W. R. Anderson,"Serra do CaiapÃ³, ca. 12 km (straight line) S of CaiapÃ#?#nia",Brasil,GoiÃ¡s,CaiapÃ#?#nia,-17.0566,-51.81666667,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Vilhalva, D.A.A.","Caixa de Emprestimo, fazenda Nossa Senhora Aparecida-Pirizal, pantanal de Poconé.",Brasil,Mato Grosso,Poconé,-16.2567005157471,-56.6227989196777,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Anderson, WR","Caiapônia, Ca. 12km (straight line) S of Caiapônia",Brasil,Goiás,Caiapônia,-16.9567,-51.8103,1974,,
Sacciolepis myuros,specieslink,Sacciolepis myuros,M. A. Chase,T. de Freitas. Km. 12 N. Cachoeira,Brasil,Bahia,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Valls, J.F.M.- Rocha, D.M.S.- Pereira-Silva, G.- Galgaro, M.L.","20,7 Km ao norte do Rio Areões e cerca de 49 Km ao sul de Água Boa, ao longo da BR 158.",Brasil,Mato Grosso,Água Boa,-14.0500001907349,-52.1585998535156,1990,11,
Sacciolepis myuros,specieslink,Sacciolepis myuros M.A. Chase,"Sobral-Leite, M.","Litoral, entre os Engenhos Magahype e Cayango, ""Pedra do Cayango"", afloramento rochoso.",Brasil,Pernambuco,Cabo de Santo Agostinho,-8.2205,-35.0048888889,2009,04,30
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Pereira-Silva, G da","UHE Jirau, Ramal Primavera, cerca de 500 m da BR 364.",Brasil,Rondônia,Porto Velho,-9.668056,-65.081944,2013,09,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Moura, CO",Próximo à lagoa da fazenda Sabrina,Brasil,Tocantins,Paranã ,-13.035632,-47.738321,2014,09,10
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,I. L. Barreto,,Brasil,Rio Grande do Sul,São Francisco de Paula,-29.4480991363525,-50.5835990905762,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,José Mário,Estação Experimental,Brasil,Rio Grande do Sul,São Gabriel,-30.3363990783691,-54.3199996948242,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Petracco, P","Parque Nacional de Brasília, Meandros.",Brasil,Distrito Federal,Brasília,-15.7797002792358,-47.9296989440918,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Hunt, DR- Ramos, JF","Barra do Garças - Xavantina road, 10km S of Xavantina.",Brasil,Mato Grosso,Nova Xavantina,-14.6732997894287,-52.353099822998,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) chase,"Castro, A.S.F.","Preoca, margem do açude malcorinhado",Brasil,Ceará,Cascavel,-4.13305997848511,-38.2419013977051,2005,11,22
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Glocimar Pereira-Silva,Balsa do rio Tocantins km 4.,Brasil,GO,CAVALCANTE,-13.5875,-48.08528,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Petracco, P- Senna, E","Formosa, Lagoa dos Veados, CIF, ponto 3",Brasil,Goiás,Formosa,-15.5371999740601,-47.334400177002,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Moreira, LHL- Mello, PPAC- Lima, JR","Reserva Biológica Guaribas, Trilha do capim azul",Brasil,Paraíba,Mamanguape,-6.69855,-35.120383,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Eiten, G- Eiten, LT","Serra do Roncador, Crest of serra do Roncador, along new road, 155 km NNE of village of Xavantina.",Brasil,Mato Grosso,Barra do Garças,-15.8900003433228,-52.2566986083984,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Filgueiras, TS",,Brasil,Distrito Federal,Brasília,-15.7797002792358,-47.9296989440918,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Roth, L",,Brasil,Minas Gerais,Belo Horizonte,-19.9207992553711,-43.937801361084,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Hatschbach, G",Quatro Barras,Brazil,Paraná,Quatro Barras,-25.3656005859375,-49.0769004821777,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,P.Faria,Estação Ecológica do Panga,Brasil,Minas Gerais,Uberlândia,-18.9186000823975,-48.2771987915039,2006,01,
Sacciolepis myuros,specieslink,Sacciolepis myuros (H.J.Lam.) M.W.Chase,"Guedes, ML- Gomes, FS- Silveira, ER- et al.",,Brasil,Piauí,Piripiri,-4.005278,-41.453889,2012,04,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Harley, RM",Córrego do Gato c. 51km along road S from Base Camp,Brasil,Mato Grosso,,,,1970,03,18
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,R.P.Lyra-Lemos- et al.,Vargem Grande.,Brasil,Alagoas,Piaçabuçu,-10.4055995941162,-36.434398651123,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,José Francisco Montenegro Valls,"20,7 km ao norte do rio Areões e cerca de 49 km ao sul de Água Boa, ao longo da BR 158.",Brasil,MT,AGUA BOA,-14.0500001907349,-52.1585998535156,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros,D. R. Hunt,"Barra do GarÃ§as - Xavantina. Road, 10 km south of Xavantina",Brasil,Mato Grosso,Nova Xavantina,-14.6733,-52.3531,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Guimarães, RM- Reis, PA",Parque Nacional de Brasília,Brasil,Distrito Federal,Brasília,-15.7797002792358,-47.9296989440918,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Rebellato, L.- Arruda, E.C.",Fazenda Nossa Senhora Aparecida.,Brasil,Mato Grosso,Poconé,-16.2567005157471,-56.6227989196777,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Killeen, T","Las Lomas de Arenas, 5 km E YPFB refinery.",Bolívia,Santa Cruz,Andrés Ibáñez,-17.916667,-63.166667,1988,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) chase,"Castro, A.S.F.",Choró São Paulo,Brasil,Ceará,Cascavel,-4.13305997848511,-38.2419013977051,2001,07,03
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Stevens, WD",,Nicaragua,,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Davidse, G- Gonzalez, AC",Distrito Libertador: 10km S of El Piñal.,Venezuela,Táchira,,7.45,-71.916667,1982,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Glocimar Pereira-Silva,"Canteiro de obras do UHE São Salvador, margem esquerda da Rio Tocantins, fazenda Serrinha.",Brasil,TO,SAO SALVADOR DO TOCANTINS,-12.811111,-48.247222,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Janssen, AS","Humaitá, a. Campo I, 500 m ao Norte da BR 230, Km 2. &nf-b. Campo II da Balança, ao Norte da BR 230, Km 6.",Brasil,Amazonas,Humaitá,-7.516667,-63.166667,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros,J. M. Pires,,Brasil,ParÃ¡,,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,João Murça Pires|M.R. dos Santos,"Sararé, Campo Base do RADAMBRASIL, Rodovia BR-416 entre Pontes de Lacerda e Mato Grosso (ex Vila Bela). Cerrado periodicamente encharcado. Comum",Brazil,Mato Grosso,,-15.16666,-59.66666,1981,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"Gómez, LD",7.5 km E of Rio Animas,Costa Rica,Guanacaste,La Cruz,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,"I. L. Barreto & Kappel, A.",Estrada p/ Torres,Brasil,Rio Grande do Sul,Tainhas,,,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,G. Eiten,"Ilha de Balsas region, between the Rios Balsas and Parnaíba. Several km E of main house of Fazenda ""Morros"", about 35 km. south of Lorêto. Dammed pond at ""Sambaíba""",Brasil,Maranhão,Loreto,-7.38,-45.03,,,
Sacciolepis myuros,specieslink,Sacciolepis myuros (Lam.) Chase,Antônio Costa Allem,Fazenda Sant' Ana.,Brasil,MS,CORUMBA,-19.0091991424561,-57.6533012390137,,,
